/** TRANSLATION TABLE. DO NOT EDIT **/
<DAT_BLOCK>
//View
WindowTitle,,android:singleLine="true",android:textAppearance="@style/TextAppearance.WindowTitle",android:shadowColor="#BB000000",android:shadowRadius="2.75"
DialogWindowTitle,,android:maxLines="1",android:scrollHorizontally="true",android:textAppearance="@style/TextAppearance.DialogWindowTitle"
AlertDialog,,fullDark="@android:drawable/popup_full_dark",topDark="@android:drawable/popup_top_dark",centerDark="@android:drawable/popup_center_dark",bottomDark="@android:drawable/popup_bottom_dark",fullBright="@android:drawable/popup_full_bright",topBright="@android:drawable/popup_top_bright",centerBright="@android:drawable/popup_center_bright",bottomBright="@android:drawable/popup_bottom_bright",bottomMedium="@android:drawable/popup_bottom_medium",centerMedium="@android:drawable/popup_center_medium",progressLayout="@android:layout/progress_dialog",horizontalProgressLayout="@android:layout/alert_dialog_progress"
Widget.PreferenceFrameLayout,android:Widget,android:borderTop="0dip",android:borderBottom="0dip",android:borderLeft="0dip",android:borderRight="0dip"
Animation,,
Animation.Activity,android:Animation,activityOpenEnterAnimation="@android:anim/activity_open_enter",activityOpenExitAnimation="@android:anim/activity_open_exit",activityCloseEnterAnimation="@android:anim/activity_close_enter",activityCloseExitAnimation="@android:anim/activity_close_exit",taskOpenEnterAnimation="@android:anim/task_open_enter",taskOpenExitAnimation="@android:anim/task_open_exit",taskCloseEnterAnimation="@android:anim/task_close_enter",taskCloseExitAnimation="@android:anim/task_close_exit",taskToFrontEnterAnimation="@android:anim/task_open_enter",taskToFrontExitAnimation="@android:anim/task_open_exit",taskToBackEnterAnimation="@android:anim/task_close_enter",taskToBackExitAnimation="@android:anim/task_close_exit",wallpaperOpenEnterAnimation="@android:anim/wallpaper_open_enter",wallpaperOpenExitAnimation="@android:anim/wallpaper_open_exit",wallpaperCloseEnterAnimation="@android:anim/wallpaper_close_enter",wallpaperCloseExitAnimation="@android:anim/wallpaper_close_exit",wallpaperIntraOpenEnterAnimation="@android:anim/wallpaper_intra_open_enter",wallpaperIntraOpenExitAnimation="@android:anim/wallpaper_intra_open_exit",wallpaperIntraCloseEnterAnimation="@android:anim/wallpaper_intra_close_enter",wallpaperIntraCloseExitAnimation="@android:anim/wallpaper_intra_close_exit",fragmentOpenEnterAnimation="@android:animator/fragment_open_enter",fragmentOpenExitAnimation="@android:animator/fragment_open_exit",fragmentCloseEnterAnimation="@android:animator/fragment_close_enter",fragmentCloseExitAnimation="@android:animator/fragment_close_exit",fragmentFadeEnterAnimation="@android:animator/fragment_fade_enter",fragmentFadeExitAnimation="@android:animator/fragment_fade_exit"
Animation.Dialog,android:Animation,windowEnterAnimation="@android:anim/dialog_enter",windowExitAnimation="@android:anim/dialog_exit"
Animation.Translucent,android:Animation,windowEnterAnimation="@android:anim/translucent_enter",windowExitAnimation="@android:anim/translucent_exit"
Animation.LockScreen,android:Animation,windowEnterAnimation="@android:anim/lock_screen_enter",windowExitAnimation="@android:anim/lock_screen_exit"
Animation.OptionsPanel,android:Animation,windowEnterAnimation="@android:anim/options_panel_enter",windowExitAnimation="@android:anim/options_panel_exit"
Animation.SubMenuPanel,android:Animation,windowEnterAnimation="@android:anim/submenu_enter",windowExitAnimation="@android:anim/submenu_exit"
Animation.TypingFilter,android:Animation,windowEnterAnimation="@android:anim/grow_fade_in_center",windowExitAnimation="@android:anim/shrink_fade_out_center"
Animation.TypingFilterRestore,android:Animation,windowEnterAnimation="@null",windowExitAnimation="@android:anim/shrink_fade_out_center"
Animation.Toast,android:Animation,windowEnterAnimation="@android:anim/toast_enter",windowExitAnimation="@android:anim/toast_exit"
Animation.DropDownDown,android:Animation,windowEnterAnimation="@android:anim/grow_fade_in",windowExitAnimation="@android:anim/shrink_fade_out"
Animation.DropDownUp,android:Animation,windowEnterAnimation="@android:anim/grow_fade_in_from_bottom",windowExitAnimation="@android:anim/shrink_fade_out_from_bottom"
Animation.InputMethod,android:Animation,windowEnterAnimation="@android:anim/input_method_enter",windowExitAnimation="@android:anim/input_method_exit"
Animation.InputMethodFancy,android:Animation,windowEnterAnimation="@android:anim/input_method_fancy_enter",windowExitAnimation="@android:anim/input_method_fancy_exit"
Animation.SearchBar,android:Animation,windowEnterAnimation="@android:anim/search_bar_enter",windowExitAnimation="@android:anim/search_bar_exit"
Animation.ZoomButtons,android:Animation,windowEnterAnimation="@android:anim/fade_in",windowExitAnimation="@android:anim/fade_out"
Animation.Wallpaper,android:Animation,windowEnterAnimation="@android:anim/wallpaper_enter",windowExitAnimation="@android:anim/wallpaper_exit"
Animation.RecentApplications,android:Animation,windowEnterAnimation="@android:anim/recents_fade_in",windowShowAnimation="@android:anim/recents_fade_in",windowExitAnimation="@android:anim/recents_fade_out",windowHideAnimation="@android:anim/recents_fade_out"
Animation.PopupWindow,android:Animation,
Animation.PopupWindow.ActionMode,android:Animation.PopupWindow,windowEnterAnimation="@android:anim/fade_in",windowExitAnimation="@android:anim/fade_out"
Animation.VolumePanel,android:Animation,windowEnterAnimation="@null",windowExitAnimation="@android:anim/fade_out"
Animation.Dream,android:Animation,windowEnterAnimation="@android:anim/slow_fade_in",windowExitAnimation="@android:anim/fast_fade_out"
TextAppearance.StatusBar,android:TextAppearance,android:textAppearance="?android:attr/textAppearanceSmall"
TextAppearance.StatusBar.Ticker,android:TextAppearance.StatusBar,
TextAppearance.StatusBar.Title,android:TextAppearance.StatusBar,android:textStyle="bold"
TextAppearance.StatusBar.Icon,android:TextAppearance.StatusBar,
TextAppearance.StatusBar.EventContent,android:TextAppearance.StatusBar,android:textColor="#999999",android:textSize="@android:dimen/notification_text_size"
TextAppearance.StatusBar.EventContent.Title,android:TextAppearance.StatusBar.EventContent,android:textColor="#ffffff",android:fontFamily="sans-serif-light",android:textSize="@android:dimen/notification_title_text_size",android:textStyle="bold"
TextAppearance.StatusBar.EventContent.Line2,android:TextAppearance.StatusBar.EventContent,android:textSize="@android:dimen/notification_subtext_size"
TextAppearance.StatusBar.EventContent.Info,android:TextAppearance.StatusBar.EventContent,android:textSize="@android:dimen/notification_subtext_size",android:textColor="#999999"
TextAppearance.StatusBar.EventContent.Time,android:TextAppearance.StatusBar.EventContent,android:textSize="@android:dimen/notification_subtext_size",android:textColor="#999999"
TextAppearance.StatusBar.EventContent.Emphasis,android:TextAppearance.StatusBar.EventContent,android:textColor="#CCCCCC"
TextAppearance.Small.CalendarViewWeekDayView,android:TextAppearance.Small,android:textStyle="bold"
TextAppearance.Suggestion,android:TextAppearance,android:textUnderlineThickness="2dip"
TextAppearance.EasyCorrectSuggestion,android:TextAppearance.Suggestion,android:textUnderlineColor="#88C8C8C8"
TextAppearance.MisspelledSuggestion,android:TextAppearance.Suggestion,android:textUnderlineColor="@android:color/holo_red_light"
TextAppearance.AutoCorrectionSuggestion,android:TextAppearance.Suggestion,android:textUnderlineColor="@android:color/holo_blue_light"
Widget,,android:textAppearance="?android:attr/textAppearance"
Widget.AbsListView,android:Widget,android:scrollbars="vertical",android:fadingEdge="vertical"
Widget.GestureOverlayView,android:Widget,android:gestureStrokeWidth="12.0",android:gestureColor="#ffffff00",android:uncertainGestureColor="#48ffff00",android:fadeOffset="420",android:fadeDuration="150",android:gestureStrokeLengthThreshold="50.0",android:gestureStrokeSquarenessThreshold="0.275",android:gestureStrokeAngleThreshold="40.0",android:eventsInterceptionEnabled="true"
Widget.GestureOverlayView.White,android:Widget.GestureOverlayView,android:gestureColor="#ff00ff00",android:uncertainGestureColor="#4800ff00"
Widget.Button,android:Widget,android:background="@android:drawable/btn_default",android:focusable="true",android:clickable="true",android:textAppearance="?android:attr/textAppearanceSmallInverse",android:textColor="@android:color/primary_text_light",android:gravity="center_vertical|center_horizontal"
Widget.Button.Small,android:Widget.Button,android:background="@android:drawable/btn_default_small"
Widget.Button.Inset,android:Widget.Button,android:background="@android:drawable/button_inset"
Widget.Button.Transparent,android:Widget.Button,android:background="@android:drawable/btn_default_transparent",android:textAppearance="?android:attr/textAppearanceSmall",android:textColor="@android:color/white"
Widget.CompoundButton,android:Widget,android:focusable="true",android:clickable="true",android:textAppearance="?android:attr/textAppearance",android:textColor="?android:attr/textColorPrimaryDisableOnly",android:gravity="center_vertical|start"
Widget.CompoundButton.CheckBox,android:Widget.CompoundButton,android:button="?android:attr/listChoiceIndicatorMultiple"
Widget.CompoundButton.RadioButton,android:Widget.CompoundButton,android:button="?android:attr/listChoiceIndicatorSingle"
Widget.CompoundButton.Star,android:Widget.CompoundButton,android:button="@android:drawable/btn_star"
Widget.Button.Toggle,android:Widget.Button,android:background="@android:drawable/btn_toggle_bg",android:textOn="@android:string/capital_on",android:textOff="@android:string/capital_off",android:disabledAlpha="?android:attr/disabledAlpha"
Widget.ProgressBar,android:Widget,android:indeterminateOnly="true",android:indeterminateDrawable="@android:drawable/progress_medium_white",android:indeterminateBehavior="repeat",android:indeterminateDuration="3500",android:minWidth="48dip",android:maxWidth="48dip",android:minHeight="48dip",android:maxHeight="48dip",android:mirrorForRtl="false"
Widget.ProgressBar.Large,android:Widget.ProgressBar,android:indeterminateDrawable="@android:drawable/progress_large_white",android:minWidth="76dip",android:maxWidth="76dip",android:minHeight="76dip",android:maxHeight="76dip"
Widget.ProgressBar.Small,android:Widget.ProgressBar,android:indeterminateDrawable="@android:drawable/progress_small_white",android:minWidth="16dip",android:maxWidth="16dip",android:minHeight="16dip",android:maxHeight="16dip"
Widget.ProgressBar.Inverse,android:Widget.ProgressBar,android:indeterminateDrawable="@android:drawable/progress_medium"
Widget.ProgressBar.Large.Inverse,android:Widget.ProgressBar.Large,android:indeterminateDrawable="@android:drawable/progress_large"
Widget.ProgressBar.Small.Inverse,android:Widget.ProgressBar.Small,android:indeterminateDrawable="@android:drawable/progress_small"
Widget.ProgressBar.Small.Title,android:Widget.ProgressBar.Small,android:indeterminateDrawable="@android:drawable/progress_small_titlebar"
Widget.ProgressBar.Horizontal,android:Widget.ProgressBar,android:indeterminateOnly="false",android:progressDrawable="@android:drawable/progress_horizontal",android:indeterminateDrawable="@android:drawable/progress_indeterminate_horizontal",android:minHeight="20dip",android:maxHeight="20dip",android:mirrorForRtl="true"
Widget.SeekBar,android:Widget,android:indeterminateOnly="false",android:progressDrawable="@android:drawable/progress_horizontal",android:indeterminateDrawable="@android:drawable/progress_horizontal",android:minHeight="20dip",android:maxHeight="20dip",android:thumb="@android:drawable/seek_thumb",android:thumbOffset="8dip",android:focusable="true",android:mirrorForRtl="true"
Widget.RatingBar,android:Widget,android:indeterminateOnly="false",android:progressDrawable="@android:drawable/ratingbar_full",android:indeterminateDrawable="@android:drawable/ratingbar_full",android:minHeight="57dip",android:maxHeight="57dip",android:thumb="@null",android:mirrorForRtl="true"
Widget.RatingBar.Indicator,android:Widget.RatingBar,android:indeterminateOnly="false",android:progressDrawable="@android:drawable/ratingbar",android:indeterminateDrawable="@android:drawable/ratingbar",android:minHeight="38dip",android:maxHeight="38dip",android:thumb="@null",android:isIndicator="true"
Widget.RatingBar.Small,android:Widget.RatingBar,android:indeterminateOnly="false",android:progressDrawable="@android:drawable/ratingbar_small",android:indeterminateDrawable="@android:drawable/ratingbar_small",android:minHeight="14dip",android:maxHeight="14dip",android:thumb="@null",android:isIndicator="true"
Widget.TextView,android:Widget,android:textAppearance="?android:attr/textAppearanceSmall",android:textSelectHandleLeft="?android:attr/textSelectHandleLeft",android:textSelectHandleRight="?android:attr/textSelectHandleRight",android:textSelectHandle="?android:attr/textSelectHandle",android:textEditPasteWindowLayout="?android:attr/textEditPasteWindowLayout",android:textEditNoPasteWindowLayout="?android:attr/textEditNoPasteWindowLayout",android:textEditSidePasteWindowLayout="?android:attr/textEditSidePasteWindowLayout",android:textEditSideNoPasteWindowLayout="?android:attr/textEditSideNoPasteWindowLayout",android:textEditSuggestionItemLayout="?android:attr/textEditSuggestionItemLayout",android:textCursorDrawable="?android:attr/textCursorDrawable"
Widget.CheckedTextView,android:Widget,android:textAlignment="viewStart"
Widget.TextView.ListSeparator,android:Widget.TextView,android:background="@android:drawable/dark_header_dither",android:layout_width="match_parent",android:layout_height="wrap_content",android:textStyle="bold",android:textColor="?android:attr/textColorSecondary",android:textSize="14sp",android:gravity="center_vertical",android:paddingStart="8dip"
Widget.TextView.ListSeparator.White,android:Widget.TextView.ListSeparator,android:textColor="?android:attr/textColorPrimaryInverse",android:background="@android:drawable/light_header_dither"
Widget.EditText,android:Widget,android:focusable="true",android:focusableInTouchMode="true",android:clickable="true",android:background="?android:attr/editTextBackground",android:textAppearance="?android:attr/textAppearanceMediumInverse",android:textColor="?android:attr/editTextColor",android:gravity="center_vertical"
Widget.ExpandableListView,android:Widget.ListView,android:groupIndicator="@android:drawable/expander_group",android:indicatorLeft="?android:attr/expandableListPreferredItemIndicatorLeft",android:indicatorRight="?android:attr/expandableListPreferredItemIndicatorRight",android:childDivider="@android:drawable/divider_horizontal_dark_opaque"
Widget.ExpandableListView.White,android:Widget.ExpandableListView,android:childDivider="@android:drawable/divider_horizontal_bright_opaque"
Widget.ImageWell,android:Widget,android:background="@android:drawable/panel_picture_frame_background"
Widget.ImageButton,android:Widget,android:focusable="true",android:clickable="true",android:scaleType="center",android:background="@android:drawable/btn_default"
Widget.CalendarView,android:Widget,android:showWeekNumber="true",android:minDate="01/01/1900",android:maxDate="12/31/2100",android:shownWeekCount="6",android:selectedWeekBackgroundColor="#330099FF",android:focusedMonthDateColor="#FFFFFFFF",android:unfocusedMonthDateColor="#66FFFFFF",android:weekNumberColor="#33FFFFFF",android:weekSeparatorLineColor="#19FFFFFF",android:selectedDateVerticalBar="@android:drawable/day_picker_week_view_dayline_holo",android:weekDayTextAppearance="@android:style/TextAppearance.Small.CalendarViewWeekDayView",android:dateTextAppearance="?android:attr/textAppearanceSmall"
Widget.NumberPicker,android:Widget,android:internalLayout="@android:layout/number_picker",android:orientation="vertical",android:fadingEdge="vertical",android:fadingEdgeLength="50dip"
Widget.TimePicker,android:Widget,android:internalLayout="@android:layout/time_picker"
Widget.DatePicker,android:Widget,android:internalLayout="@android:layout/date_picker",android:calendarViewShown="false"
Widget.AutoCompleteTextView,android:Widget.EditText,android:completionHintView="@android:layout/simple_dropdown_hint",android:completionThreshold="2",android:dropDownSelector="@android:drawable/list_selector_background",android:popupBackground="@android:drawable/spinner_dropdown_background",android:dropDownVerticalOffset="-6dip",android:dropDownHorizontalOffset="0dip",android:dropDownWidth="wrap_content"
Widget.Spinner,android:Widget,android:background="@android:drawable/btn_dropdown",android:clickable="true",android:spinnerMode="dialog",android:dropDownSelector="@android:drawable/list_selector_background",android:popupBackground="@android:drawable/spinner_dropdown_background",android:dropDownVerticalOffset="-10dip",android:dropDownHorizontalOffset="0dip",android:dropDownWidth="wrap_content",android:popupPromptView="@android:layout/simple_dropdown_hint",android:gravity="center"
Widget.Spinner.DropDown,android:Widget.Spinner,android:spinnerMode="dropdown"
Widget.TextView.PopupMenu,android:Widget.TextView,android:clickable="true",android:textAppearance="@style/TextAppearance.Widget.TextView.PopupMenu"
Widget.TextView.SpinnerItem,android:Widget.TextView,android:textAppearance="@style/TextAppearance.Widget.TextView.SpinnerItem"
Widget.DropDownItem,android:Widget,android:textAppearance="@style/TextAppearance.Widget.DropDownItem",android:paddingStart="@android:dimen/dropdownitem_text_padding_left",android:paddingEnd="@android:dimen/dropdownitem_text_padding_right",android:gravity="center_vertical"
Widget.DropDownItem.Spinner,android:Widget.DropDownItem,android:checkMark="?android:attr/listChoiceIndicatorSingle"
Widget.ScrollView,android:Widget,android:scrollbars="vertical",android:fadingEdge="vertical"
Widget.HorizontalScrollView,android:Widget,android:scrollbars="horizontal",android:fadingEdge="horizontal"
Widget.ListView,android:Widget.AbsListView,android:listSelector="@android:drawable/list_selector_background",android:cacheColorHint="?android:attr/colorBackgroundCacheHint",android:divider="@android:drawable/divider_horizontal_dark_opaque"
Widget.ListView.White,android:Widget.AbsListView,android:listSelector="@android:drawable/list_selector_background",android:cacheColorHint="?android:attr/colorBackgroundCacheHint",android:divider="@android:drawable/divider_horizontal_bright_opaque"
Widget.ListView.DropDown,android:Widget.ListView,android:cacheColorHint="@null",android:divider="@android:drawable/divider_horizontal_bright_opaque"
Widget.ListView.Menu,android:Widget.Holo.ListView,android:cacheColorHint="@null",android:scrollbars="vertical",android:fadingEdge="none",android:divider="@android:drawable/divider_horizontal_dark"
Widget.GridView,android:Widget.AbsListView,android:listSelector="@android:drawable/grid_selector_background"
Widget.WebView,android:Widget,android:focusable="true",android:focusableInTouchMode="true",android:scrollbars="horizontal|vertical"
Widget.WebTextView,android:Widget,android:focusable="true",android:focusableInTouchMode="true",android:clickable="true",android:completionHintView="@android:layout/simple_dropdown_item_1line",android:textAppearance="?android:attr/textAppearanceLargeInverse",android:completionThreshold="2",android:dropDownSelector="@android:drawable/list_selector_background",android:popupBackground="@android:drawable/spinner_dropdown_background",textCursorDrawable="@android:drawable/text_cursor_holo_light"
Widget.TabWidget,android:Widget,android:textAppearance="@style/TextAppearance.Widget.TabWidget",ellipsize="marquee",singleLine="true",android:tabStripLeft="@android:drawable/tab_bottom_left",android:tabStripRight="@android:drawable/tab_bottom_right",android:tabStripEnabled="true",android:divider="@null",android:gravity="fill_horizontal|center_vertical",android:tabLayout="@android:layout/tab_indicator"
Widget.Gallery,android:Widget,android:fadingEdge="none",android:gravity="center_vertical",android:spacing="-20dip",android:unselectedAlpha="0.85"
Widget.PopupWindow,android:Widget,android:popupBackground="@android:drawable/editbox_dropdown_background_dark",android:popupAnimationStyle="@android:style/Animation.PopupWindow"
Widget.FragmentBreadCrumbs,android:Widget,android:padding="4dp",android:animateLayoutChanges="true"
Widget.KeyboardView,android:Widget,android:background="@android:drawable/keyboard_background",android:keyBackground="@android:drawable/btn_keyboard_key",android:keyTextSize="22sp",android:keyTextColor="#FFFFFFFF",android:keyPreviewLayout="@android:layout/keyboard_key_preview",android:keyPreviewOffset="-12dip",android:keyPreviewHeight="80dip",android:labelTextSize="14sp",android:popupLayout="@android:layout/keyboard_popup_keyboard",android:verticalCorrection="-10dip",android:shadowColor="#BB000000",android:shadowRadius="2.75"
Widget.GenericQuickContactBadge,android:Widget,android:background="@null",android:clickable="true",android:scaleType="fitCenter",android:src="@android:drawable/ic_contact_picture"
Widget.QuickContactBadge,android:Widget.GenericQuickContactBadge,android:layout_width="64dip",android:layout_height="64dip"
Widget.QuickContactBadgeSmall,android:Widget.GenericQuickContactBadge,android:layout_width="40dip",android:layout_height="40dip"
Widget.QuickContactBadge.WindowSmall,android:Widget.QuickContactBadge,android:quickContactWindowSize="modeSmall"
Widget.QuickContactBadge.WindowMedium,android:Widget.QuickContactBadge,android:quickContactWindowSize="modeMedium"
Widget.QuickContactBadge.WindowLarge,android:Widget.QuickContactBadge,android:quickContactWindowSize="modeLarge"
Widget.QuickContactBadgeSmall.WindowSmall,android:Widget.QuickContactBadgeSmall,android:quickContactWindowSize="modeSmall"
Widget.QuickContactBadgeSmall.WindowMedium,android:Widget.QuickContactBadgeSmall,android:quickContactWindowSize="modeMedium"
Widget.QuickContactBadgeSmall.WindowLarge,android:Widget.QuickContactBadgeSmall,android:quickContactWindowSize="modeLarge"
Widget.CompoundButton.Switch,android:Widget.CompoundButton,android:textOn="@android:string/capital_on",android:textOff="@android:string/capital_off"
TextAppearance,,android:textColor="?android:attr/textColorPrimary",android:textColorHighlight="?android:attr/textColorHighlight",android:textColorHint="?android:attr/textColorHint",android:textColorLink="?android:attr/textColorLink",android:textSize="16sp",android:textStyle="normal"
TextAppearance.Inverse,android:TextAppearance,textColor="?android:attr/textColorPrimaryInverse",android:textColorHint="?android:attr/textColorHintInverse",android:textColorHighlight="?android:attr/textColorHighlightInverse",android:textColorLink="?android:attr/textColorLinkInverse"
TextAppearance.Theme,android:TextAppearance,
TextAppearance.DialogWindowTitle,android:TextAppearance,android:textSize="18sp"
TextAppearance.Large,android:TextAppearance,android:textSize="22sp"
TextAppearance.Large.Inverse,android:TextAppearance.Large,android:textColor="?android:attr/textColorPrimaryInverse",android:textColorHint="?android:attr/textColorHintInverse",android:textColorHighlight="?android:attr/textColorHighlightInverse",android:textColorLink="?android:attr/textColorLinkInverse"
TextAppearance.Medium,android:TextAppearance,android:textSize="18sp"
TextAppearance.Medium.Inverse,android:TextAppearance.Medium,android:textColor="?android:attr/textColorPrimaryInverse",android:textColorHint="?android:attr/textColorHintInverse",android:textColorHighlight="?android:attr/textColorHighlightInverse",android:textColorLink="?android:attr/textColorLinkInverse"
TextAppearance.Small,android:TextAppearance,android:textSize="14sp",android:textColor="?android:attr/textColorSecondary"
TextAppearance.Small.Inverse,android:TextAppearance.Small,android:textColor="?android:attr/textColorSecondaryInverse",android:textColorHint="?android:attr/textColorHintInverse",android:textColorHighlight="?android:attr/textColorHighlightInverse",android:textColorLink="?android:attr/textColorLinkInverse"
TextAppearance.Theme.Dialog,android:TextAppearance.Theme,
TextAppearance.Theme.Dialog.AppError,android:TextAppearance.Theme.Dialog,android:textColor="#ffffc0c0"
TextAppearance.Widget,android:TextAppearance,
TextAppearance.Widget.Button,android:TextAppearance.Small.Inverse,android:textColor="@android:color/primary_text_light_nodisable"
TextAppearance.Widget.IconMenu.Item,android:TextAppearance.Small,android:textColor="?android:attr/textColorPrimary",android:textSize="14dp"
TextAppearance.Widget.EditText,android:TextAppearance.Widget,android:textColor="@android:color/widget_edittext_dark",android:textColorHint="@android:color/hint_foreground_light"
TextAppearance.Widget.TabWidget,android:TextAppearance.Widget,android:textSize="14sp",android:textStyle="normal",android:textColor="@android:color/tab_indicator_text"
TextAppearance.Widget.TextView,android:TextAppearance.Widget,android:textColor="?android:attr/textColorPrimaryDisableOnly",android:textColorHint="?android:attr/textColorHint"
TextAppearance.Widget.TextView.PopupMenu,android:TextAppearance.Widget.TextView,android:textSize="18sp",android:textColor="?android:attr/textColorPrimaryDisableOnly",android:textColorHint="?android:attr/textColorHint"
TextAppearance.Widget.DropDownHint,android:TextAppearance.Widget,android:textColor="?android:attr/textColorPrimaryInverse",android:textSize="14sp"
TextAppearance.Widget.DropDownItem,android:TextAppearance.Widget,android:textColor="@android:color/primary_text_light_disable_only"
TextAppearance.Widget.TextView.SpinnerItem,android:TextAppearance.Widget.TextView,android:textColor="@android:color/primary_text_light_disable_only"
TextAppearance.SlidingTabNormal,android:@android:attr/textAppearanceMedium,android:textColor="?android:attr/textColorTertiary",android:textSize="28sp",android:shadowColor="@android:color/sliding_tab_text_color_shadow",android:shadowDx="0.0",android:shadowDy="1.0",android:shadowRadius="5.0"
TextAppearance.SlidingTabActive,android:@android:attr/textAppearanceMedium,android:textColor="@android:color/sliding_tab_text_color_active",android:textSize="28sp"
TextAppearance.SearchResult,android:TextAppearance,android:textStyle="normal",android:textColor="?android:attr/textColorPrimaryInverse",android:textColorHint="?android:attr/textColorHintInverse"
TextAppearance.SearchResult.Title,android:TextAppearance.SearchResult,android:textSize="18sp"
TextAppearance.SearchResult.Subtitle,android:TextAppearance.SearchResult,android:textSize="14sp",android:textColor="?android:attr/textColorSecondaryInverse"
TextAppearance.WindowTitle,android:TextAppearance,android:textColor="#fff",android:textSize="14sp",android:textStyle="bold"
TextAppearance.Large.Inverse.NumberPickerInputText,android:TextAppearance.Large.Inverse,android:textColor="@android:color/primary_text_light",android:textSize="30sp"
TextAppearance.Toast,android:TextAppearance,android:fontFamily="sans-serif-condensed"
Widget.ActivityChooserView,android:Widget,android:gravity="center",android:background="@android:drawable/ab_share_pack_holo_dark",android:divider="?android:attr/dividerVertical",android:showDividers="middle",android:dividerPadding="6dip"
TextAppearance.SuggestionHighlight,android:TextAppearance,android:textSize="18sp",android:textColor="@android:color/suggestion_highlight_text"
Preference,,android:layout="@android:layout/preference"
PreferenceFragment,,android:paddingStart="0dp",android:paddingEnd="0dp"
Preference.Information,android:Preference,android:layout="@android:layout/preference_information",android:enabled="false",android:shouldDisableView="false"
Preference.Category,android:Preference,android:layout="@android:layout/preference_category",android:shouldDisableView="false",android:selectable="false"
Preference.CheckBoxPreference,android:Preference,android:widgetLayout="@android:layout/preference_widget_checkbox"
Preference.SwitchPreference,android:Preference,android:widgetLayout="@android:layout/preference_widget_switch",android:switchTextOn="@android:string/capital_on",android:switchTextOff="@android:string/capital_off"
Preference.PreferenceScreen,android:Preference,
Preference.DialogPreference,android:Preference,android:positiveButtonText="@android:string/ok",android:negativeButtonText="@android:string/cancel"
Preference.DialogPreference.YesNoPreference,android:Preference.DialogPreference,android:positiveButtonText="@android:string/yes",android:negativeButtonText="@android:string/no"
Preference.DialogPreference.EditTextPreference,android:Preference.DialogPreference,android:dialogLayout="@android:layout/preference_dialog_edittext"
Preference.RingtonePreference,android:Preference,android:ringtoneType="ringtone",android:showSilent="true",android:showDefault="true"
Preference.Holo,android:Preference,android:layout="@android:layout/preference_holo"
PreferenceFragment.Holo,android:PreferenceFragment,android:paddingStart="@android:dimen/preference_fragment_padding_side",android:paddingEnd="@android:dimen/preference_fragment_padding_side"
Preference.Holo.Information,android:Preference.Holo,android:layout="@android:layout/preference_information_holo",android:enabled="false",android:shouldDisableView="false"
Preference.Holo.Category,android:Preference.Holo,android:layout="@android:layout/preference_category_holo",android:shouldDisableView="false",android:selectable="false"
Preference.Holo.CheckBoxPreference,android:Preference.Holo,android:widgetLayout="@android:layout/preference_widget_checkbox"
Preference.Holo.SwitchPreference,android:Preference.Holo,android:widgetLayout="@android:layout/preference_widget_switch",android:switchTextOn="@android:string/capital_on",android:switchTextOff="@android:string/capital_off"
Preference.Holo.PreferenceScreen,android:Preference.Holo,
Preference.Holo.DialogPreference,android:Preference.Holo,android:positiveButtonText="@android:string/ok",android:negativeButtonText="@android:string/cancel"
Preference.Holo.DialogPreference.YesNoPreference,android:Preference.Holo.DialogPreference,android:positiveButtonText="@android:string/yes",android:negativeButtonText="@android:string/no"
Preference.Holo.DialogPreference.EditTextPreference,android:Preference.Holo.DialogPreference,android:dialogLayout="@android:layout/preference_dialog_edittext"
Preference.Holo.RingtonePreference,android:Preference.Holo,android:ringtoneType="ringtone",android:showSilent="true",android:showDefault="true"
PreferencePanel,,
PreferencePanel.Dialog,android:PreferencePanel,android:layout_marginStart="0dip",android:layout_marginEnd="0dip",android:layout_marginTop="0dip",android:layout_marginBottom="0dip",android:background="@null"
PreferenceHeaderPanel,,android:layout_marginStart="@android:dimen/preference_screen_side_margin",android:layout_marginEnd="@android:dimen/preference_screen_side_margin_negative",android:paddingTop="@android:dimen/preference_screen_header_vertical_padding",android:paddingBottom="@android:dimen/preference_screen_header_vertical_padding"
PreferenceHeaderList,,android:paddingStart="@android:dimen/preference_screen_header_padding_side",android:paddingEnd="@android:dimen/preference_screen_header_padding_side",android:scrollbarStyle="@android:integer/preference_screen_header_scrollbarStyle"
PreferenceFragmentList,,android:paddingStart="@android:dimen/preference_fragment_padding_side",android:paddingEnd="@android:dimen/preference_fragment_padding_side"
MediaButton,,android:background="@null",android:layout_width="71dip",android:layout_height="52dip"
MediaButton.Previous,android:MediaButton,android:src="@android:drawable/ic_media_previous"
MediaButton.Next,android:MediaButton,android:src="@android:drawable/ic_media_next"
MediaButton.Play,android:MediaButton,android:src="@android:drawable/ic_media_play"
MediaButton.Ffwd,android:MediaButton,android:src="@android:drawable/ic_media_ff"
MediaButton.Rew,android:MediaButton,android:src="@android:drawable/ic_media_rew"
MediaButton.Pause,android:MediaButton,android:src="@android:drawable/ic_media_pause"
ZoomControls,,android:gravity="bottom",android:paddingStart="15dip",android:paddingEnd="15dip"
ButtonBar,,android:paddingTop="5dip",android:paddingStart="4dip",android:paddingEnd="4dip",android:paddingBottom="1dip",android:background="@android:drawable/bottom_bar"
SegmentedButton,,android:background="@android:drawable/btn_default",android:divider="?android:attr/dividerVertical",android:showDividers="middle"
